id,nombre,ciudad,id_cliente,monto,fecha,total_gastado
246,Cliente_246,Los Mochis,246,3578,2025-12-03 21:02:17.249292,17565
246,Cliente_246,Los Mochis,246,3498,2025-10-28 21:02:17.249586,17565
246,Cliente_246,Los Mochis,246,3034,2026-02-03 21:02:17.254813,17565
247,Cliente_247,Mazatlan,247,2549,2025-10-28 21:02:17.246273,18417
247,Cliente_247,Mazatlan,247,778,2025-09-22 21:02:17.248474,18417
247,Cliente_247,Mazatlan,247,1338,2025-05-22 21:02:17.248523,18417
247,Cliente_247,Mazatlan,247,2379,2025-10-05 21:02:17.248535,18417
247,Cliente_247,Mazatlan,247,3856,2025-07-07 21:02:17.249479,18417
247,Cliente_247,Mazatlan,247,2235,2025-12-17 21:02:17.250483,18417
247,Cliente_247,Mazatlan,247,1370,2025-07-20 21:02:17.255166,18417
247,Cliente_247,Mazatlan,247,3912,2025-12-03 21:02:17.255220,18417
248,Cliente_248,Los Mochis,248,2678,2025-07-19 21:02:17.246454,26601
248,Cliente_248,Los Mochis,248,4789,2025-11-11 21:02:17.247512,26601
248,Cliente_248,Los Mochis,248,3682,2025-10-24 21:02:17.249576,26601
248,Cliente_248,Los Mochis,248,4899,2025-03-27 21:02:17.253673,26601
248,Cliente_248,Los Mochis,248,3567,2026-02-15 21:02:17.254080,26601
248,Cliente_248,Los Mochis,248,2828,2025-05-03 21:02:17.254776,26601
248,Cliente_248,Los Mochis,248,4158,2025-05-20 21:02:17.255678,26601
249,Cliente_249,Mazatlan,249,1545,2025-05-05 21:02:17.248867,5965
249,Cliente_249,Mazatlan,249,3943,2025-08-02 21:02:17.252495,5965
249,Cliente_249,Mazatlan,249,477,2025-03-18 21:02:17.254077,5965
250,Cliente_250,Culiacan,250,4236,2025-07-29 21:02:17.244727,15917
250,Cliente_250,Culiacan,250,1454,2025-08-28 21:02:17.246819,15917
250,Cliente_250,Culiacan,250,2122,2025-10-21 21:02:17.248708,15917
250,Cliente_250,Culiacan,250,2889,2026-02-05 21:02:17.249751,15917
250,Cliente_250,Culiacan,250,728,2025-12-09 21:02:17.255208,15917
250,Cliente_250,Culiacan,250,4488,2025-06-11 21:02:17.255688,15917
251,Cliente_251,Los Mochis,251,436,2025-06-15 21:02:17.245068,21077
251,Cliente_251,Los Mochis,251,2194,2025-08-07 21:02:17.245084,21077
251,Cliente_251,Los Mochis,251,2793,2025-06-22 21:02:17.247448,21077
251,Cliente_251,Los Mochis,251,3046,2025-12-02 21:02:17.247521,21077
251,Cliente_251,Los Mochis,251,2781,2025-11-05 21:02:17.247551,21077
251,Cliente_251,Los Mochis,251,1402,2025-07-14 21:02:17.249374,21077
251,Cliente_251,Los Mochis,251,1717,2025-04-11 21:02:17.250739,21077
251,Cliente_251,Los Mochis,251,1790,2025-08-31 21:02:17.252042,21077
251,Cliente_251,Los Mochis,251,4462,2025-10-29 21:02:17.254087,21077
251,Cliente_251,Los Mochis,251,456,2026-01-01 21:02:17.256082,21077
252,Cliente_252,Culiacan,252,4289,2025-11-09 21:02:17.248120,17438
252,Cliente_252,Culiacan,252,3113,2025-11-07 21:02:17.250998,17438
252,Cliente_252,Culiacan,252,2879,2025-05-31 21:02:17.251698,17438
252,Cliente_252,Culiacan,252,4243,2026-03-03 21:02:17.254573,17438
252,Cliente_252,Culiacan,252,2914,2025-05-19 21:02:17.254803,17438
253,Cliente_253,Los Mochis,253,4052,2026-02-21 21:02:17.246046,20531
253,Cliente_253,Los Mochis,253,2675,2025-03-27 21:02:17.247982,20531
253,Cliente_253,Los Mochis,253,1578,2026-01-14 21:02:17.249700,20531
253,Cliente_253,Los Mochis,253,4404,2025-11-21 21:02:17.249881,20531
253,Cliente_253,Los Mochis,253,1911,2025-08-19 21:02:17.250620,20531
253,Cliente_253,Los Mochis,253,1780,2026-01-01 21:02:17.252748,20531
253,Cliente_253,Los Mochis,253,4131,2025-09-23 21:02:17.256649,20531
254,Cliente_254,Culiacan,254,1610,2026-01-25 21:02:17.247667,22186
254,Cliente_254,Culiacan,254,2782,2025-05-17 21:02:17.249094,22186
254,Cliente_254,Culiacan,254,2022,2026-03-11 21:02:17.249448,22186
254,Cliente_254,Culiacan,254,1857,2025-08-30 21:02:17.250808,22186
254,Cliente_254,Culiacan,254,3247,2026-02-15 21:02:17.251488,22186
254,Cliente_254,Culiacan,254,1420,2025-11-02 21:02:17.253080,22186
254,Cliente_254,Culiacan,254,2714,2025-12-13 21:02:17.255030,22186
254,Cliente_254,Culiacan,254,1608,2025-07-12 21:02:17.256787,22186
254,Cliente_254,Culiacan,254,4926,2025-05-27 21:02:17.256798,22186
255,Cliente_255,Mazatlan,255,748,2025-11-11 21:02:17.245133,13566
255,Cliente_255,Mazatlan,255,4906,2026-02-23 21:02:17.249745,13566
255,Cliente_255,Mazatlan,255,2789,2025-08-08 21:02:17.254471,13566
255,Cliente_255,Mazatlan,255,4157,2026-02-07 21:02:17.256049,13566
255,Cliente_255,Mazatlan,255,966,2026-02-21 21:02:17.256668,13566
256,Cliente_256,Culiacan,256,3170,2025-07-19 21:02:17.246007,9269
256,Cliente_256,Culiacan,256,623,2025-09-02 21:02:17.246725,9269
256,Cliente_256,Culiacan,256,936,2025-11-14 21:02:17.247160,9269
256,Cliente_256,Culiacan,256,770,2025-09-05 21:02:17.247786,9269
256,Cliente_256,Culiacan,256,3770,2025-06-30 21:02:17.248479,9269
257,Cliente_257,Culiacan,257,1999,2025-05-09 21:02:17.247861,8471
257,Cliente_257,Culiacan,257,4900,2025-03-21 21:02:17.250604,8471
257,Cliente_257,Culiacan,257,1572,2026-02-16 21:02:17.250993,8471
258,Cliente_258,Los Mochis,258,2722,2026-01-14 21:02:17.245765,23500
258,Cliente_258,Los Mochis,258,4533,2026-01-18 21:02:17.246847,23500
258,Cliente_258,Los Mochis,258,1664,2025-06-30 21:02:17.247111,23500
258,Cliente_258,Los Mochis,258,1449,2025-05-13 21:02:17.249059,23500
258,Cliente_258,Los Mochis,258,390,2025-08-04 21:02:17.254885,23500
258,Cliente_258,Los Mochis,258,4812,2025-09-14 21:02:17.254924,23500
258,Cliente_258,Los Mochis,258,4004,2025-06-10 21:02:17.256608,23500
258,Cliente_258,Los Mochis,258,3926,2025-11-02 21:02:17.256662,23500
259,Cliente_259,Mazatlan,259,938,2025-09-11 21:02:17.254532,2067
259,Cliente_259,Mazatlan,259,182,2025-11-21 21:02:17.255055,2067
259,Cliente_259,Mazatlan,259,947,2025-09-04 21:02:17.256781,2067
260,Cliente_260,Mazatlan,260,1544,2026-01-25 21:02:17.245012,3680
260,Cliente_260,Mazatlan,260,372,2025-05-27 21:02:17.252689,3680
260,Cliente_260,Mazatlan,260,1764,2026-01-15 21:02:17.255349,3680
261,Cliente_261,Culiacan,261,4618,2025-04-01 21:02:17.245143,28569
261,Cliente_261,Culiacan,261,159,2026-01-01 21:02:17.245153,28569
261,Cliente_261,Culiacan,261,4024,2025-07-07 21:02:17.250383,28569
261,Cliente_261,Culiacan,261,2016,2025-05-16 21:02:17.250441,28569
261,Cliente_261,Culiacan,261,1096,2025-07-09 21:02:17.251410,28569
261,Cliente_261,Culiacan,261,3822,2025-07-26 21:02:17.254824,28569
261,Cliente_261,Culiacan,261,431,2025-04-28 21:02:17.255440,28569
261,Cliente_261,Culiacan,261,3491,2025-06-22 21:02:17.255817,28569
261,Cliente_261,Culiacan,261,3488,2025-08-26 21:02:17.256026,28569
261,Cliente_261,Culiacan,261,1812,2026-02-12 21:02:17.256583,28569
261,Cliente_261,Culiacan,261,3612,2025-04-30 21:02:17.256588,28569
262,Cliente_262,Los Mochis,262,3904,2025-08-03 21:02:17.246933,22331
262,Cliente_262,Los Mochis,262,1745,2025-08-02 21:02:17.247087,22331
262,Cliente_262,Los Mochis,262,210,2025-06-13 21:02:17.248101,22331
262,Cliente_262,Los Mochis,262,1617,2025-04-03 21:02:17.250245,22331
262,Cliente_262,Los Mochis,262,2248,2025-09-09 21:02:17.252047,22331
262,Cliente_262,Los Mochis,262,4795,2026-02-16 21:02:17.254181,22331
262,Cliente_262,Los Mochis,262,4442,2025-11-14 21:02:17.255175,22331
262,Cliente_262,Los Mochis,262,3370,2026-02-22 21:02:17.256257,22331
263,Cliente_263,Culiacan,263,3419,2025-09-01 21:02:17.244722,31039
263,Cliente_263,Culiacan,263,1181,2025-06-20 21:02:17.246069,31039
263,Cliente_263,Culiacan,263,2153,2025-08-21 21:02:17.246194,31039
263,Cliente_263,Culiacan,263,3866,2025-04-02 21:02:17.247461,31039
263,Cliente_263,Culiacan,263,1052,2025-09-05 21:02:17.249160,31039
263,Cliente_263,Culiacan,263,2148,2025-12-03 21:02:17.249188,31039
263,Cliente_263,Culiacan,263,2098,2025-11-15 21:02:17.250037,31039
263,Cliente_263,Culiacan,263,4147,2025-11-07 21:02:17.250983,31039
263,Cliente_263,Culiacan,263,3785,2025-11-24 21:02:17.251132,31039
263,Cliente_263,Culiacan,263,343,2025-06-28 21:02:17.252223,31039
263,Cliente_263,Culiacan,263,1971,2025-05-20 21:02:17.254263,31039
263,Cliente_263,Culiacan,263,4876,2025-09-12 21:02:17.256412,31039
264,Cliente_264,Mazatlan,264,4348,2025-08-01 21:02:17.245593,22473
264,Cliente_264,Mazatlan,264,3132,2025-05-27 21:02:17.247340,22473
264,Cliente_264,Mazatlan,264,4129,2025-12-21 21:02:17.248325,22473
264,Cliente_264,Mazatlan,264,4439,2026-01-02 21:02:17.248662,22473
264,Cliente_264,Mazatlan,264,2328,2026-02-06 21:02:17.249516,22473
264,Cliente_264,Mazatlan,264,2153,2025-10-27 21:02:17.251249,22473
264,Cliente_264,Mazatlan,264,756,2025-04-02 21:02:17.253528,22473
264,Cliente_264,Mazatlan,264,1188,2025-04-09 21:02:17.253863,22473
265,Cliente_265,Los Mochis,265,3301,2025-10-17 21:02:17.247213,17421
265,Cliente_265,Los Mochis,265,3132,2025-04-08 21:02:17.248743,17421
265,Cliente_265,Los Mochis,265,4082,2026-01-29 21:02:17.250584,17421
265,Cliente_265,Los Mochis,265,1408,2025-09-03 21:02:17.251880,17421
265,Cliente_265,Los Mochis,265,2285,2025-12-21 21:02:17.253649,17421
265,Cliente_265,Los Mochis,265,3213,2025-07-30 21:02:17.255533,17421
266,Cliente_266,Mazatlan,266,3093,2025-05-21 21:02:17.251135,8384
266,Cliente_266,Mazatlan,266,891,2026-01-20 21:02:17.253154,8384
266,Cliente_266,Mazatlan,266,4400,2025-07-26 21:02:17.254937,8384
267,Cliente_267,Los Mochis,267,3699,2025-09-14 21:02:17.253498,11775
267,Cliente_267,Los Mochis,267,3443,2025-06-09 21:02:17.255200,11775
267,Cliente_267,Los Mochis,267,2665,2026-02-01 21:02:17.255774,11775
267,Cliente_267,Los Mochis,267,1968,2026-01-11 21:02:17.256691,11775
268,Cliente_268,Los Mochis,268,4366,2025-04-22 21:02:17.246316,16526
268,Cliente_268,Los Mochis,268,4306,2026-01-04 21:02:17.251119,16526
268,Cliente_268,Los Mochis,268,1353,2026-01-19 21:02:17.253867,16526
268,Cliente_268,Los Mochis,268,4189,2025-11-04 21:02:17.255377,16526
268,Cliente_268,Los Mochis,268,2312,2025-12-28 21:02:17.256101,16526
269,Cliente_269,Los Mochis,269,1526,2025-09-13 21:02:17.244943,17089
269,Cliente_269,Los Mochis,269,973,2025-04-10 21:02:17.245820,17089
269,Cliente_269,Los Mochis,269,1631,2025-09-11 21:02:17.246433,17089
269,Cliente_269,Los Mochis,269,3019,2026-02-26 21:02:17.246842,17089
269,Cliente_269,Los Mochis,269,3946,2025-04-23 21:02:17.254000,17089
269,Cliente_269,Los Mochis,269,2419,2026-01-29 21:02:17.254500,17089
269,Cliente_269,Los Mochis,269,3575,2025-05-19 21:02:17.255480,17089
270,Cliente_270,Mazatlan,270,3286,2026-01-05 21:02:17.247323,11360
270,Cliente_270,Mazatlan,270,4701,2025-03-25 21:02:17.249829,11360
270,Cliente_270,Mazatlan,270,1788,2025-04-27 21:02:17.252374,11360
270,Cliente_270,Mazatlan,270,1585,2025-10-03 21:02:17.254186,11360
271,Cliente_271,Los Mochis,271,4185,2025-09-30 21:02:17.244900,14267
271,Cliente_271,Los Mochis,271,1625,2025-07-07 21:02:17.245688,14267
271,Cliente_271,Los Mochis,271,2343,2025-05-20 21:02:17.249854,14267
271,Cliente_271,Los Mochis,271,2955,2025-08-18 21:02:17.250744,14267
271,Cliente_271,Los Mochis,271,3159,2025-07-13 21:02:17.251569,14267
272,Cliente_272,Mazatlan,272,3144,2025-09-06 21:02:17.246647,24231
272,Cliente_272,Mazatlan,272,675,2025-11-05 21:02:17.247139,24231
272,Cliente_272,Mazatlan,272,3361,2025-04-27 21:02:17.250169,24231
272,Cliente_272,Mazatlan,272,4196,2025-07-26 21:02:17.250645,24231
272,Cliente_272,Mazatlan,272,4506,2025-11-19 21:02:17.252762,24231
272,Cliente_272,Mazatlan,272,4663,2025-03-19 21:02:17.253523,24231
272,Cliente_272,Mazatlan,272,1885,2025-03-27 21:02:17.254266,24231
272,Cliente_272,Mazatlan,272,1801,2025-03-25 21:02:17.255712,24231
273,Cliente_273,Los Mochis,273,2360,2026-03-07 21:02:17.244986,13995
273,Cliente_273,Los Mochis,273,336,2025-06-25 21:02:17.245165,13995
273,Cliente_273,Los Mochis,273,2760,2025-07-11 21:02:17.245195,13995
273,Cliente_273,Los Mochis,273,133,2026-01-13 21:02:17.245575,13995
273,Cliente_273,Los Mochis,273,4690,2025-09-28 21:02:17.248703,13995
273,Cliente_273,Los Mochis,273,2189,2025-06-17 21:02:17.252765,13995
273,Cliente_273,Los Mochis,273,1527,2025-12-10 21:02:17.254880,13995
274,Cliente_274,Los Mochis,274,1349,2025-12-18 21:02:17.245535,26654
274,Cliente_274,Los Mochis,274,3506,2025-09-05 21:02:17.246697,26654
274,Cliente_274,Los Mochis,274,2174,2026-03-06 21:02:17.247537,26654
274,Cliente_274,Los Mochis,274,3947,2025-12-26 21:02:17.248465,26654
274,Cliente_274,Los Mochis,274,4232,2025-03-24 21:02:17.251044,26654
274,Cliente_274,Los Mochis,274,3471,2025-11-08 21:02:17.252698,26654
274,Cliente_274,Los Mochis,274,1338,2025-04-29 21:02:17.253388,26654
274,Cliente_274,Los Mochis,274,1577,2025-09-24 21:02:17.255305,26654
274,Cliente_274,Los Mochis,274,4164,2026-03-08 21:02:17.255843,26654
274,Cliente_274,Los Mochis,274,896,2025-07-03 21:02:17.255851,26654
275,Cliente_275,Mazatlan,275,1676,2025-10-19 21:02:17.246142,4404
275,Cliente_275,Mazatlan,275,2728,2026-03-08 21:02:17.254745,4404
276,Cliente_276,Los Mochis,276,3405,2025-11-15 21:02:17.244998,20399
276,Cliente_276,Los Mochis,276,3302,2026-01-09 21:02:17.251171,20399
276,Cliente_276,Los Mochis,276,2656,2025-07-13 21:02:17.254271,20399
276,Cliente_276,Los Mochis,276,4925,2026-02-12 21:02:17.255437,20399
276,Cliente_276,Los Mochis,276,2552,2026-01-28 21:02:17.256302,20399
276,Cliente_276,Los Mochis,276,3559,2025-06-09 21:02:17.256489,20399
277,Cliente_277,Mazatlan,277,1019,2025-05-02 21:02:17.245706,8194
277,Cliente_277,Mazatlan,277,665,2025-12-07 21:02:17.249393,8194
277,Cliente_277,Mazatlan,277,290,2025-04-01 21:02:17.250521,8194
277,Cliente_277,Mazatlan,277,782,2025-09-07 21:02:17.252733,8194
277,Cliente_277,Mazatlan,277,715,2025-04-11 21:02:17.253405,8194
277,Cliente_277,Mazatlan,277,4723,2025-11-28 21:02:17.255126,8194
278,Cliente_278,Los Mochis,278,4715,2025-08-01 21:02:17.245213,20070
278,Cliente_278,Los Mochis,278,1206,2025-03-31 21:02:17.247406,20070
278,Cliente_278,Los Mochis,278,2095,2026-01-30 21:02:17.247738,20070
278,Cliente_278,Los Mochis,278,2261,2026-02-05 21:02:17.248008,20070
278,Cliente_278,Los Mochis,278,1041,2025-08-28 21:02:17.248331,20070
278,Cliente_278,Los Mochis,278,1436,2025-08-17 21:02:17.250599,20070
278,Cliente_278,Los Mochis,278,1368,2025-12-11 21:02:17.250782,20070
278,Cliente_278,Los Mochis,278,2963,2025-12-16 21:02:17.251293,20070
278,Cliente_278,Los Mochis,278,2985,2025-05-25 21:02:17.255292,20070
279,Cliente_279,Mazatlan,279,1879,2026-01-25 21:02:17.246900,16523
279,Cliente_279,Mazatlan,279,2430,2025-06-17 21:02:17.247059,16523
279,Cliente_279,Mazatlan,279,1808,2025-04-12 21:02:17.249840,16523
279,Cliente_279,Mazatlan,279,3484,2025-07-27 21:02:17.253431,16523
279,Cliente_279,Mazatlan,279,2047,2025-10-27 21:02:17.253677,16523
279,Cliente_279,Mazatlan,279,3123,2026-02-21 21:02:17.254895,16523
279,Cliente_279,Mazatlan,279,1752,2026-03-12 21:02:17.255252,16523
280,Cliente_280,Los Mochis,280,3721,2026-03-13 21:02:17.247039,16361
280,Cliente_280,Los Mochis,280,531,2026-03-03 21:02:17.247245,16361
280,Cliente_280,Los Mochis,280,4249,2025-09-09 21:02:17.247311,16361
280,Cliente_280,Los Mochis,280,3772,2026-01-21 21:02:17.252015,16361
280,Cliente_280,Los Mochis,280,412,2025-08-30 21:02:17.252786,16361
280,Cliente_280,Los Mochis,280,3676,2025-11-24 21:02:17.255151,16361
281,Cliente_281,Mazatlan,281,3119,2025-08-21 21:02:17.244767,12341
281,Cliente_281,Mazatlan,281,2450,2025-06-02 21:02:17.244781,12341
281,Cliente_281,Mazatlan,281,2247,2026-01-19 21:02:17.244814,12341
281,Cliente_281,Mazatlan,281,3074,2025-12-01 21:02:17.251627,12341
281,Cliente_281,Mazatlan,281,655,2025-10-28 21:02:17.254004,12341
281,Cliente_281,Mazatlan,281,796,2025-10-29 21:02:17.254362,12341
282,Cliente_282,Mazatlan,282,2434,2025-05-20 21:02:17.246470,8363
282,Cliente_282,Mazatlan,282,2541,2026-01-31 21:02:17.246655,8363
282,Cliente_282,Mazatlan,282,3388,2025-06-16 21:02:17.252313,8363
283,Cliente_283,Culiacan,283,3047,2025-12-17 21:02:17.245940,17280
283,Cliente_283,Culiacan,283,2270,2025-09-12 21:02:17.246897,17280
283,Cliente_283,Culiacan,283,4796,2026-02-01 21:02:17.249342,17280
283,Cliente_283,Culiacan,283,415,2026-02-04 21:02:17.249608,17280
283,Cliente_283,Culiacan,283,1056,2025-04-15 21:02:17.249761,17280
283,Cliente_283,Culiacan,283,159,2025-07-22 21:02:17.251909,17280
283,Cliente_283,Culiacan,283,2142,2025-06-09 21:02:17.253159,17280
283,Cliente_283,Culiacan,283,3395,2026-02-18 21:02:17.254973,17280
284,Cliente_284,Mazatlan,284,3746,2025-11-08 21:02:17.246915,15043
284,Cliente_284,Mazatlan,284,1632,2026-02-28 21:02:17.247350,15043
284,Cliente_284,Mazatlan,284,4459,2025-03-22 21:02:17.247435,15043
284,Cliente_284,Mazatlan,284,3158,2026-03-11 21:02:17.248657,15043
284,Cliente_284,Mazatlan,284,1101,2025-11-13 21:02:17.255205,15043
284,Cliente_284,Mazatlan,284,947,2025-11-30 21:02:17.256009,15043
285,Cliente_285,Mazatlan,285,3707,2025-11-21 21:02:17.248775,6832
285,Cliente_285,Mazatlan,285,513,2025-07-09 21:02:17.251650,6832
285,Cliente_285,Mazatlan,285,1991,2025-05-31 21:02:17.252639,6832
285,Cliente_285,Mazatlan,285,621,2025-05-16 21:02:17.255134,6832
286,Cliente_286,Mazatlan,286,393,2025-09-11 21:02:17.244910,7534
286,Cliente_286,Mazatlan,286,516,2025-11-04 21:02:17.244977,7534
286,Cliente_286,Mazatlan,286,1708,2025-11-06 21:02:17.248051,7534
286,Cliente_286,Mazatlan,286,4917,2025-08-19 21:02:17.256140,7534
287,Cliente_287,Culiacan,287,1172,2025-04-08 21:02:17.245737,8119
287,Cliente_287,Culiacan,287,4313,2025-04-24 21:02:17.246322,8119
287,Cliente_287,Culiacan,287,203,2026-03-01 21:02:17.252827,8119
287,Cliente_287,Culiacan,287,2431,2025-10-16 21:02:17.256732,8119
288,Cliente_288,Mazatlan,288,284,2026-01-17 21:02:17.244967,20083
288,Cliente_288,Mazatlan,288,4849,2026-03-08 21:02:17.247874,20083
288,Cliente_288,Mazatlan,288,948,2025-07-19 21:02:17.248316,20083
288,Cliente_288,Mazatlan,288,1986,2025-03-24 21:02:17.248907,20083
288,Cliente_288,Mazatlan,288,1796,2025-12-29 21:02:17.249054,20083
288,Cliente_288,Mazatlan,288,1284,2025-11-09 21:02:17.251040,20083
288,Cliente_288,Mazatlan,288,2613,2026-02-06 21:02:17.252798,20083
288,Cliente_288,Mazatlan,288,678,2025-08-27 21:02:17.252927,20083
288,Cliente_288,Mazatlan,288,1634,2025-04-28 21:02:17.253623,20083
288,Cliente_288,Mazatlan,288,3601,2025-03-24 21:02:17.255885,20083
288,Cliente_288,Mazatlan,288,410,2025-08-02 21:02:17.256575,20083
289,Cliente_289,Mazatlan,289,2535,2025-10-19 21:02:17.245797,12200
289,Cliente_289,Mazatlan,289,1519,2025-12-02 21:02:17.246595,12200
289,Cliente_289,Mazatlan,289,3422,2026-03-07 21:02:17.247910,12200
289,Cliente_289,Mazatlan,289,344,2026-01-01 21:02:17.248781,12200
289,Cliente_289,Mazatlan,289,2382,2026-01-27 21:02:17.254307,12200
289,Cliente_289,Mazatlan,289,1998,2025-06-30 21:02:17.255541,12200
290,Cliente_290,Los Mochis,290,1543,2026-01-15 21:02:17.245023,23791
290,Cliente_290,Los Mochis,290,4729,2025-11-17 21:02:17.246827,23791
290,Cliente_290,Los Mochis,290,3413,2025-11-30 21:02:17.247395,23791
290,Cliente_290,Los Mochis,290,651,2025-06-30 21:02:17.247454,23791
290,Cliente_290,Los Mochis,290,4443,2025-11-24 21:02:17.252922,23791
290,Cliente_290,Los Mochis,290,3241,2025-03-28 21:02:17.253050,23791
290,Cliente_290,Los Mochis,290,4534,2026-02-25 21:02:17.253666,23791
290,Cliente_290,Los Mochis,290,114,2025-05-22 21:02:17.254375,23791
290,Cliente_290,Los Mochis,290,1123,2025-07-28 21:02:17.255812,23791
291,Cliente_291,Culiacan,291,486,2025-07-19 21:02:17.246518,8631
291,Cliente_291,Culiacan,291,3402,2025-10-11 21:02:17.246822,8631
291,Cliente_291,Culiacan,291,2787,2025-10-29 21:02:17.251559,8631
291,Cliente_291,Culiacan,291,1956,2025-11-15 21:02:17.253987,8631
292,Cliente_292,Culiacan,292,2059,2025-12-27 21:02:17.247422,7537
292,Cliente_292,Culiacan,292,2759,2026-01-17 21:02:17.251766,7537
292,Cliente_292,Culiacan,292,2356,2025-08-14 21:02:17.255319,7537
292,Cliente_292,Culiacan,292,363,2025-09-10 21:02:17.256510,7537
293,Cliente_293,Los Mochis,293,1827,2025-05-05 21:02:17.247308,9574
293,Cliente_293,Los Mochis,293,2600,2025-09-22 21:02:17.249346,9574
293,Cliente_293,Los Mochis,293,515,2026-01-16 21:02:17.249791,9574
293,Cliente_293,Los Mochis,293,4632,2025-10-10 21:02:17.252180,9574
294,Cliente_294,Mazatlan,294,4691,2026-02-15 21:02:17.245612,15206
294,Cliente_294,Mazatlan,294,1508,2025-04-01 21:02:17.246137,15206
294,Cliente_294,Mazatlan,294,1984,2025-09-08 21:02:17.248685,15206
294,Cliente_294,Mazatlan,294,3089,2025-11-20 21:02:17.251267,15206
294,Cliente_294,Mazatlan,294,3934,2026-03-06 21:02:17.254512,15206
295,Cliente_295,Mazatlan,295,4271,2025-06-08 21:02:17.244841,16802
295,Cliente_295,Mazatlan,295,391,2025-07-31 21:02:17.247283,16802
295,Cliente_295,Mazatlan,295,248,2025-04-07 21:02:17.249657,16802
295,Cliente_295,Mazatlan,295,1342,2025-09-01 21:02:17.251048,16802
295,Cliente_295,Mazatlan,295,4620,2025-09-27 21:02:17.251197,16802
295,Cliente_295,Mazatlan,295,3807,2025-06-29 21:02:17.251401,16802
295,Cliente_295,Mazatlan,295,2123,2025-06-30 21:02:17.253397,16802
296,Cliente_296,Mazatlan,296,4995,2026-01-22 21:02:17.246282,29800
296,Cliente_296,Mazatlan,296,1036,2025-07-21 21:02:17.247441,29800
296,Cliente_296,Mazatlan,296,4747,2025-05-18 21:02:17.248152,29800
296,Cliente_296,Mazatlan,296,2717,2025-08-26 21:02:17.248469,29800
296,Cliente_296,Mazatlan,296,966,2025-05-10 21:02:17.249759,29800
296,Cliente_296,Mazatlan,296,276,2026-02-10 21:02:17.250019,29800
296,Cliente_296,Mazatlan,296,2389,2026-01-14 21:02:17.250576,29800
296,Cliente_296,Mazatlan,296,697,2025-08-15 21:02:17.253325,29800
296,Cliente_296,Mazatlan,296,4787,2026-01-30 21:02:17.253357,29800
296,Cliente_296,Mazatlan,296,452,2025-04-20 21:02:17.253393,29800
296,Cliente_296,Mazatlan,296,4608,2025-11-28 21:02:17.253690,29800
296,Cliente_296,Mazatlan,296,2130,2025-11-05 21:02:17.256471,29800
297,Cliente_297,Culiacan,297,3087,2025-04-10 21:02:17.245123,5175
297,Cliente_297,Culiacan,297,2088,2026-02-22 21:02:17.247843,5175
298,Cliente_298,Los Mochis,298,2416,2025-07-25 21:02:17.244776,27269
298,Cliente_298,Los Mochis,298,1300,2025-06-15 21:02:17.247146,27269
298,Cliente_298,Los Mochis,298,4064,2025-08-08 21:02:17.247211,27269
298,Cliente_298,Los Mochis,298,4376,2025-05-14 21:02:17.252794,27269
298,Cliente_298,Los Mochis,298,2867,2025-10-06 21:02:17.252917,27269
298,Cliente_298,Los Mochis,298,4748,2025-04-23 21:02:17.253709,27269
298,Cliente_298,Los Mochis,298,3068,2025-09-27 21:02:17.253935,27269
298,Cliente_298,Los Mochis,298,2000,2025-08-15 21:02:17.255668,27269
298,Cliente_298,Los Mochis,298,2430,2025-05-14 21:02:17.255683,27269
299,Cliente_299,Los Mochis,299,1441,2025-09-04 21:02:17.247833,5178
299,Cliente_299,Los Mochis,299,3737,2025-12-08 21:02:17.249186,5178
300,Cliente_300,Los Mochis,300,2006,2025-11-12 21:02:17.246357,21848
300,Cliente_300,Los Mochis,300,221,2025-10-20 21:02:17.247987,21848
300,Cliente_300,Los Mochis,300,4583,2026-02-28 21:02:17.248036,21848
300,Cliente_300,Los Mochis,300,536,2025-12-02 21:02:17.249046,21848
300,Cliente_300,Los Mochis,300,2133,2025-12-18 21:02:17.249122,21848
300,Cliente_300,Los Mochis,300,4211,2025-09-06 21:02:17.255087,21848
300,Cliente_300,Los Mochis,300,2022,2025-11-08 21:02:17.255307,21848
300,Cliente_300,Los Mochis,300,2286,2026-02-21 21:02:17.255450,21848
300,Cliente_300,Los Mochis,300,3076,2025-12-27 21:02:17.255693,21848
300,Cliente_300,Los Mochis,300,774,2025-05-13 21:02:17.256523,21848
301,Cliente_301,Mazatlan,301,2831,2025-07-18 21:02:17.246418,14699
301,Cliente_301,Mazatlan,301,4009,2025-04-19 21:02:17.246645,14699
301,Cliente_301,Mazatlan,301,1601,2026-02-06 21:02:17.246806,14699
301,Cliente_301,Mazatlan,301,200,2025-04-05 21:02:17.247333,14699
301,Cliente_301,Mazatlan,301,3743,2026-01-27 21:02:17.255398,14699
301,Cliente_301,Mazatlan,301,2315,2025-06-13 21:02:17.255646,14699
302,Cliente_302,Culiacan,302,210,2025-05-06 21:02:17.244736,24738
302,Cliente_302,Culiacan,302,3155,2025-03-22 21:02:17.247126,24738
302,Cliente_302,Culiacan,302,3270,2025-06-21 21:02:17.247849,24738
302,Cliente_302,Culiacan,302,2341,2025-11-05 21:02:17.250903,24738
302,Cliente_302,Culiacan,302,3723,2025-08-08 21:02:17.252002,24738
302,Cliente_302,Culiacan,302,1373,2025-04-10 21:02:17.255640,24738
302,Cliente_302,Culiacan,302,1447,2025-06-17 21:02:17.255944,24738
